id,time,gesture_id,gesture_name,s1,s2,s3,s4,s5,s6,s7,s8,quat_w,quat_x,quat_y,quat_z
03856322354445549d053533c1b19872,1745881918.320811,0,Rest,158,82,47,43,43,26,33,92,0.87542724609375,0.45458984375,-0.15325927734375,-0.05841064453125
6a25b50c2683498d8825a0c626d4c0f2,1745881918.343314,0,Rest,128,83,47,43,41,27,35,104,0.87542724609375,0.45458984375,-0.1533203125,-0.05828857421875
f191ab724c9248ffbbecb236f8065da2,1745881918.365819,0,Rest,120,83,48,45,40,26,32,83,0.8753662109375,0.45477294921875,-0.15338134765625,-0.05810546875
264f09cc3a6e4800938916c08a48076d,1745881918.380797,0,Rest,115,81,46,46,45,26,32,85,0.875244140625,0.45501708984375,-0.1533203125,-0.0579833984375
2e95cd8ffef64250828f87d12cfff089,1745881918.402579,0,Rest,133,78,45,42,36,24,30,83,0.8751220703125,0.45526123046875,-0.1531982421875,-0.05804443359375
5d88ed1831fc4d6d9f49a70d36ea443e,1745881918.425993,0,Rest,133,86,46,42,35,25,28,88,0.8748779296875,0.45562744140625,-0.15338134765625,-0.05792236328125
7e07d47dd46b4a8abe0b0bc33e6cf33c,1745881918.440683,0,Rest,136,88,47,43,35,25,29,78,0.87451171875,0.45635986328125,-0.15374755859375,-0.05767822265625
ac555c7cfe2a4552a68d6c0bb54a0bc3,1745881918.46342,0,Rest,141,98,49,41,34,27,33,82,0.8741455078125,0.4569091796875,-0.154052734375,-0.05743408203125
8db5ef5a1e244594ab52dfde89ea3367,1745881918.485547,0,Rest,153,101,47,42,31,27,31,83,0.8739013671875,0.45733642578125,-0.15447998046875,-0.05712890625
8db83cd806cd413893cd18b5876979f0,1745881918.500614,0,Rest,156,85,44,38,31,29,32,87,0.87371826171875,0.45751953125,-0.1546630859375,-0.056884765625
825fe5af352448c0acc2aa80fd3de4d9,1745881918.523584,0,Rest,171,94,45,35,34,28,34,89,0.87371826171875,0.45758056640625,-0.15472412109375,-0.056640625
aaeb069d101345709c6e444f933a1e77,1745881918.545924,0,Rest,176,98,51,36,38,28,33,83,0.87371826171875,0.45758056640625,-0.1546630859375,-0.056396484375
ea3f98613d294f1cac7e88668a2a79e6,1745881918.561143,0,Rest,170,87,49,38,38,26,28,77,0.87371826171875,0.4576416015625,-0.15472412109375,-0.05615234375
3cc3fd6dcdda4a8492ea1cd352943bf4,1745881918.58321,0,Rest,167,84,51,35,35,26,32,91,0.87359619140625,0.4578857421875,-0.15472412109375,-0.0560302734375
f7799cb007f84c28bca7fe40ed36779f,1745881918.605301,0,Rest,159,91,51,37,38,23,32,84,0.87359619140625,0.4578857421875,-0.15472412109375,-0.0560302734375
a4d464ad2952425493933c0669d2eac9,1745881918.620906,0,Rest,175,76,50,39,34,25,32,74,0.8736572265625,0.45782470703125,-0.15472412109375,-0.0560302734375
0f2cbd7b410241388e75bbce71963be2,1745881918.643456,0,Rest,192,74,44,38,33,23,29,81,0.8736572265625,0.45782470703125,-0.1546630859375,-0.0560302734375
0af5e127a92a480d920ef4a232c131a6,1745881918.665814,0,Rest,190,76,41,38,35,23,31,83,0.8736572265625,0.457763671875,-0.1546630859375,-0.0560302734375
f23dc1d0991547088904430334746569,1745881918.688727,0,Rest,187,78,45,38,34,23,27,65,0.87353515625,0.45806884765625,-0.15460205078125,-0.05609130859375
272762e0a7a64d2f8e1d9b357f6a5232,1745881918.703733,0,Rest,176,99,48,35,31,22,29,74,0.8734130859375,0.45831298828125,-0.15435791015625,-0.05645751953125
960d378e494a4b179b90593c1bbcc64e,1745881918.725258,0,Rest,150,109,47,34,33,24,32,81,0.8731689453125,0.45892333984375,-0.1539306640625,-0.0570068359375
31af2460b2f440ac9897c726de2d0255,1745881918.750957,0,Rest,131,113,50,37,32,23,33,77,0.8729248046875,0.45953369140625,-0.15325927734375,-0.05767822265625
21aff35fb528425d88a59fef680af53c,1745881918.769276,0,Rest,131,114,50,34,32,23,32,78,0.87274169921875,0.4599609375,-0.152587890625,-0.058349609375
75dc919c6be94cc59bdf3cd8ecf5672d,1745881918.785799,0,Rest,167,112,52,35,33,24,33,77,0.8726806640625,0.460205078125,-0.15203857421875,-0.058837890625
559372d62d1d425cb19dfc8f116ec57f,1745881918.811718,0,Rest,183,102,61,37,36,24,34,104,0.87274169921875,0.4600830078125,-0.15179443359375,-0.059326171875
bd162ec7eb3242b8b3a2bfb67a5331ef,1745881918.830731,0,Rest,184,93,61,36,35,24,31,117,0.87274169921875,0.4600830078125,-0.15179443359375,-0.059326171875
968809855d0d4445b11e60bc669a3174,1745881918.846364,0,Rest,202,83,58,32,39,30,30,116,0.87274169921875,0.4599609375,-0.15216064453125,-0.05926513671875
a60fc2c95eb44381b82d2f32d4e5ee36,1745881918.86832,0,Rest,210,81,60,35,37,34,32,122,0.872802734375,0.459716796875,-0.15252685546875,-0.05914306640625
6b7870e825a2475fb0ae0103878a8b43,1745881918.891177,0,Rest,207,99,55,33,37,33,32,126,0.8729248046875,0.45941162109375,-0.15289306640625,-0.0589599609375
07ed94e6c9a147f69be1d869b412ba86,1745881918.905815,0,Rest,206,90,37,33,35,33,29,99,0.8729248046875,0.45928955078125,-0.15325927734375,-0.05877685546875
855ed73998b244588528abb487c59c46,1745881918.928314,0,Rest,237,93,39,36,39,32,31,80,0.87298583984375,0.45916748046875,-0.153564453125,-0.05859375
5942afb4cd6f460ba6c03149a78d7e64,1745881918.951333,0,Rest,234,103,41,36,32,27,36,96,0.87298583984375,0.45916748046875,-0.153564453125,-0.05859375
20c128ee18f041a9a23513beaadc28ed,1745881918.965357,0,Rest,231,113,45,35,31,22,34,91,0.87322998046875,0.45880126953125,-0.15338134765625,-0.05841064453125
f0c4ff6e52284eee8a7870928ae4883d,1745881918.98762,0,Rest,206,97,42,36,33,23,34,93,0.87322998046875,0.45880126953125,-0.15338134765625,-0.05841064453125
5c778c6ef7bf4b28a9c9d04bb98070f1,1745881919.01092,0,Rest,202,94,43,35,34,22,35,100,0.8731689453125,0.4588623046875,-0.1533203125,-0.058349609375
acad8c95adac4173a425c9d261736f3d,1745881919.026182,0,Rest,167,90,42,35,31,21,32,96,0.8731689453125,0.45892333984375,-0.1531982421875,-0.058349609375
ef66e0a72bb44049b1ee78b1ba96fba2,1745881919.047924,0,Rest,143,96,46,36,30,21,31,77,0.873046875,0.45916748046875,-0.15313720703125,-0.0584716796875
f66bfed6099443e6863e7868f560df57,1745881919.070827,0,Rest,136,93,48,37,31,22,29,75,0.8729248046875,0.45941162109375,-0.153076171875,-0.05865478515625
6149cdc1b4544686a43449d2a35f7e36,1745881919.085721,0,Rest,133,109,53,34,31,23,33,67,0.872802734375,0.45953369140625,-0.15313720703125,-0.05877685546875
7e7b3f8ff5424559b38d9f9befc0cbd0,1745881919.108268,0,Rest,126,109,53,35,35,23,30,62,0.872802734375,0.4595947265625,-0.1533203125,-0.05889892578125
21d661c49db6462f96fe45f7b94a774e,1745881919.130824,0,Rest,120,132,56,33,35,25,33,76,0.8729248046875,0.4593505859375,-0.1533203125,-0.05914306640625
de97d7a7a931489c948c36ff34d8889e,1745881919.145989,0,Rest,116,125,53,32,36,26,30,83,0.873046875,0.45904541015625,-0.15338134765625,-0.05926513671875
114db3420e81436eacb38153798207f2,1745881919.176015,0,Rest,122,118,45,29,35,26,35,94,0.87310791015625,0.45880126953125,-0.15350341796875,-0.05938720703125
053336f4885f480da0e128db42932b64,1745881919.190679,0,Rest,171,118,42,32,34,25,30,93,0.8734130859375,0.4581298828125,-0.153564453125,-0.0595703125
4c782d64f68b404799ec80c338b50648,1745881919.213805,0,Rest,169,132,44,31,28,24,34,100,0.87371826171875,0.45758056640625,-0.1536865234375,-0.0596923828125
b36000809482411bb43051396541c2ce,1745881919.228743,0,Rest,169,142,43,31,31,23,31,94,0.8740234375,0.45697021484375,-0.15374755859375,-0.059814453125
6832615ea145459799c0fb6798ff9504,1745881919.251207,0,Rest,186,153,50,35,33,22,30,91,0.87432861328125,0.45623779296875,-0.15386962890625,-0.0599365234375
36e93c382c2140b49c797097bf31c3bf,1745881919.273794,0,Rest,189,157,53,34,34,22,30,88,0.8746337890625,0.45562744140625,-0.15411376953125,-0.06005859375
2d09a72a3e4644f7a5810c0da96e60b7,1745881919.287799,0,Rest,147,157,52,33,36,21,33,90,0.8748779296875,0.45513916015625,-0.154296875,-0.06005859375
539629b8ce5c4cba84a061651797b46f,1745881919.310677,0,Rest,153,154,58,33,35,23,30,85,0.8748779296875,0.455078125,-0.15435791015625,-0.06005859375
7a98e021926348e0a7455828d736f56c,1745881919.333549,0,Rest,178,129,57,35,35,21,28,86,0.87493896484375,0.4549560546875,-0.15435791015625,-0.06005859375
d5e32c6518854fd78a8e05202e14a61f,1745881919.349207,0,Rest,166,114,55,33,35,22,32,90,0.87493896484375,0.45501708984375,-0.15423583984375,-0.059814453125
762588d2c0714a6fb78e7ab1f5e36880,1745881919.37118,0,Rest,161,113,51,34,35,22,27,82,0.875,0.45501708984375,-0.154052734375,-0.0595703125
f202196ca356438fbcf6e19a03c772a1,1745881919.392858,0,Rest,167,104,51,36,35,25,30,91,0.8748779296875,0.45526123046875,-0.15399169921875,-0.05926513671875
50ee785f51304905912adf3af719aa50,1745881919.408717,0,Rest,161,102,47,41,39,25,35,93,0.8748779296875,0.455322265625,-0.154052734375,-0.058837890625
d0762b8275b84def866128a77919dd23,1745881919.431243,0,Rest,146,103,44,38,38,26,37,95,0.87481689453125,0.45550537109375,-0.154052734375,-0.0584716796875
d38fd25e10ff4b77867ac2fac9e85f2b,1745881919.454289,0,Rest,159,101,38,38,36,25,34,92,0.87457275390625,0.45599365234375,-0.15399169921875,-0.05828857421875
18b72c48668f469080f6d1324b4352e5,1745881919.475736,0,Rest,210,101,42,40,36,27,36,105,0.8743896484375,0.4564208984375,-0.15374755859375,-0.05841064453125
66ce3e8cfbb3475fb1e5b58f55d7c55e,1745881919.490809,0,Rest,213,109,43,38,37,25,32,95,0.8743896484375,0.4564208984375,-0.15374755859375,-0.05841064453125
5f671fd620344bf19a37ea38d6f0fc47,1745881919.513506,0,Rest,210,123,43,36,38,27,28,91,0.8743896484375,0.4564208984375,-0.15374755859375,-0.05841064453125
66a3bf49096149f2b4948d7edc367747,1745881919.529385,0,Rest,200,126,52,36,37,27,33,94,0.8743896484375,0.4564208984375,-0.15374755859375,-0.05841064453125
424eb31eb7074e3c91ed28fde63debe9,1745881919.551246,0,Rest,187,126,55,39,36,28,33,95,0.8743896484375,0.4564208984375,-0.15374755859375,-0.05841064453125
36e1c4b13c1945a5b4817ed3a9134041,1745881919.572756,0,Rest,123,129,55,39,39,24,31,80,0.87445068359375,0.456298828125,-0.1536865234375,-0.0587158203125
d11492e2d9e64fe6950213b553182e2f,1745881919.589329,0,Rest,143,125,56,41,39,26,30,80,0.87445068359375,0.456298828125,-0.1536865234375,-0.0587158203125
b6c4add597424da59cc6065fd6e0349f,1745881919.611035,0,Rest,165,102,57,40,34,23,30,100,0.8748779296875,0.45550537109375,-0.1533203125,-0.0592041015625
bf59a5a25dbe4f71906d2cb87c0b4793,1745881919.633495,0,Rest,166,89,48,42,36,23,23,92,0.87493896484375,0.4554443359375,-0.1533203125,-0.0592041015625
480b61e15d7a4d339b9aff654b2c39cd,1745881919.649423,0,Rest,160,91,50,41,36,24,24,91,0.87493896484375,0.4554443359375,-0.1533203125,-0.0592041015625
78766bc0d8524fb08b46f2f55045af89,1745881919.670996,0,Rest,167,83,47,40,40,27,28,111,0.87493896484375,0.45538330078125,-0.1533203125,-0.0592041015625
1c8c6d8da82f4d4faf9a790554fc3699,1745881919.693542,0,Rest,152,77,47,38,39,25,29,114,0.875,0.45538330078125,-0.15325927734375,-0.0592041015625
efb6f4ac6a874a798cbf226c1d999ac3,1745881919.709264,0,Rest,137,104,60,37,40,27,32,95,0.875,0.455322265625,-0.1533203125,-0.0592041015625
cf54f3c59123493d92fed8217c2fc4ed,1745881919.730818,0,Rest,129,107,61,36,39,28,34,100,0.87493896484375,0.4554443359375,-0.15338134765625,-0.0589599609375
5a514a9c1a8148d59ae46bf62b3924fa,1745881919.75333,0,Rest,133,107,60,33,40,29,35,111,0.8748779296875,0.45556640625,-0.15325927734375,-0.0587158203125
7d4899d33b9b4b5b93653d8562eb8482,1745881919.769019,0,Rest,123,115,62,33,32,26,30,88,0.87493896484375,0.45562744140625,-0.15301513671875,-0.05853271484375
600210f9b82142e8b0362e76957c21ab,1745881919.791175,0,Rest,147,146,65,37,34,26,30,80,0.875,0.45562744140625,-0.15277099609375,-0.05841064453125
dbeeec539e5c445cbc5c35cc2c24b628,1745881919.813735,0,Rest,144,129,49,37,31,25,27,77,0.87493896484375,0.4556884765625,-0.15277099609375,-0.05816650390625
4dd4b91b0f53457d9cc7ac8e8e65dac7,1745881919.828791,0,Rest,154,126,48,37,33,23,29,77,0.87493896484375,0.45574951171875,-0.15283203125,-0.057861328125
a61bcc8652104c1a8d2b8f0a461199a1,1745881919.85092,0,Rest,154,125,46,36,33,23,27,67,0.8748779296875,0.4559326171875,-0.15277099609375,-0.05780029296875
bc0547297bd74285ac48ac04ca4ccd5b,1745881919.873138,0,Rest,160,126,49,35,33,24,26,70,0.8748779296875,0.4559326171875,-0.15277099609375,-0.05780029296875
a08023a4166a4a5a83891587ef9de762,1745881919.889379,0,Rest,139,86,44,32,30,27,29,79,0.8748779296875,0.4559326171875,-0.1527099609375,-0.05780029296875
52729cc2b29a4425a6156c9790b73d59,1745881919.910479,0,Rest,141,103,51,32,34,27,30,86,0.8748779296875,0.4559326171875,-0.1527099609375,-0.05780029296875
e5ae4d54ecbc4b43b239128570c1f87c,1745881919.933121,0,Rest,130,110,53,28,33,26,29,82,0.8748779296875,0.455810546875,-0.15289306640625,-0.057861328125
7c44754503584630a8f2fad89e5cb78e,1745881919.949124,0,Rest,133,123,56,30,32,24,28,75,0.87493896484375,0.45562744140625,-0.153076171875,-0.0579833984375
f2d8a0d5f6404de18cecb4052f960977,1745881919.970642,0,Rest,134,131,58,29,32,25,30,75,0.87506103515625,0.455322265625,-0.15325927734375,-0.0582275390625
f631f10dd5dc4db8ba76657fbe3bac7c,1745881920.001145,0,Rest,135,142,62,29,35,25,30,92,0.87518310546875,0.4549560546875,-0.15362548828125,-0.058349609375
b8cb8cf8da674c9ab88320c4d442776a,1745881920.010332,0,Rest,129,136,65,34,33,25,30,93,0.87542724609375,0.45440673828125,-0.15386962890625,-0.05853271484375
dd47dc8c07ac46c78073cdc95e89d45f,1745881920.031888,0,Rest,140,138,64,37,32,24,32,98,0.87548828125,0.4541015625,-0.154296875,-0.0584716796875
cfbee0e6b8db4aad9949f18d1bee59fd,1745881920.054202,0,Rest,142,133,63,36,31,27,33,100,0.87548828125,0.4541015625,-0.15435791015625,-0.0584716796875
7e0f7c6ced9a4033a59d525a3c63fbb0,1745881920.069646,0,Rest,150,123,58,36,31,27,32,99,0.87548828125,0.4541015625,-0.15435791015625,-0.0584716796875
5ba24b4bcfca495487ecc9bc78e714f7,1745881920.091596,0,Rest,141,118,54,38,31,24,34,83,0.87548828125,0.4541015625,-0.15435791015625,-0.0584716796875
26f495d032884353802c932842e92c9c,1745881920.113479,0,Rest,151,108,45,35,34,24,33,78,0.87548828125,0.4541015625,-0.15435791015625,-0.0584716796875
3651852ab1954b2aad50a235d8ab5d66,1745881920.129818,0,Rest,155,97,46,33,35,23,31,73,0.87542724609375,0.4542236328125,-0.15435791015625,-0.058349609375
55aa23087ff449cdaa70462451c4fad7,1745881920.151271,0,Rest,166,87,43,34,36,22,30,69,0.87530517578125,0.4544677734375,-0.154296875,-0.0582275390625
7dc86da4c0b54793b0a628e51142d3d2,1745881920.173682,0,Rest,160,92,45,39,39,21,30,72,0.87530517578125,0.4544677734375,-0.154296875,-0.0582275390625
f46483cbe2064597bc95793788e3b0b1,1745881920.189058,0,Rest,161,85,45,38,39,23,27,65,0.87530517578125,0.4544677734375,-0.154296875,-0.0582275390625
79af1c20bfdd44acb011e29f9172bb6a,1745881920.211452,0,Rest,158,93,51,41,35,23,27,63,0.8753662109375,0.45440673828125,-0.154296875,-0.0582275390625
def48c04898d4ecd8a5c6e695b09be70,1745881920.233727,0,Rest,167,107,54,42,35,25,28,63,0.8753662109375,0.45440673828125,-0.154296875,-0.0582275390625
d8eec877995f423bafaef7619df3215f,1745881920.249914,0,Rest,153,109,57,44,35,25,28,64,0.8753662109375,0.45440673828125,-0.154296875,-0.0582275390625
e0614576e8274e77b8100bb018e21439,1745881920.270999,0,Rest,173,109,53,42,34,27,29,74,0.8753662109375,0.454345703125,-0.154296875,-0.0582275390625
3cf800cf094847d79b40e93ebad5101f,1745881920.293729,0,Rest,200,106,51,41,32,29,28,74,0.87542724609375,0.454345703125,-0.154296875,-0.0582275390625
27d35b936c654d37b6f849cc960a84ea,1745881920.315957,0,Rest,198,99,44,35,31,29,26,77,0.87542724609375,0.454345703125,-0.154296875,-0.0582275390625
8fe5401a22ff4d3b8bd662283f2a405d,1745881920.330898,0,Rest,187,99,53,35,28,28,25,76,0.87542724609375,0.45428466796875,-0.154296875,-0.0582275390625
33b93f5c3f0d43d49ea03564ab81a07b,1745881920.353284,0,Rest,211,98,49,32,29,28,27,78,0.87542724609375,0.45428466796875,-0.154296875,-0.0582275390625
c2734ad923b4458eb62d801f21a25367,1745881920.376011,0,Rest,201,89,51,35,32,28,28,78,0.87542724609375,0.45428466796875,-0.154296875,-0.0582275390625
40148d50516a45bfbb5b456fceaf506d,1745881920.391372,0,Rest,182,97,57,35,31,23,26,78,0.87548828125,0.4542236328125,-0.15423583984375,-0.0582275390625
afd22b42b72d4fbdb402456bb907be89,1745881920.413819,0,Rest,180,93,56,35,33,25,27,80,0.87548828125,0.45416259765625,-0.154296875,-0.0582275390625
182edd0f4f144a3c81eb8bd5d935d386,1745881920.43588,0,Rest,183,81,44,35,34,26,28,79,0.87548828125,0.45416259765625,-0.154296875,-0.0582275390625
e54073e58a3f48899059ce19c9bf1e04,1745881920.451354,0,Rest,162,84,43,36,36,27,26,83,0.87548828125,0.45416259765625,-0.15423583984375,-0.0582275390625
49473c66694f47cca657907d9b295bc6,1745881920.474103,0,Rest,156,84,40,33,34,25,25,89,0.87548828125,0.4541015625,-0.15423583984375,-0.0582275390625
5fe672d5099246feb26b8813760e4725,1745881920.495992,0,Rest,159,87,36,39,31,26,25,87,0.87548828125,0.4542236328125,-0.15423583984375,-0.05804443359375
94cbaf0dc5434772912ce0eb17b811b9,1745881920.510983,0,Rest,155,90,41,54,31,23,25,87,0.87542724609375,0.45428466796875,-0.1541748046875,-0.05792236328125
e96b6187da094b15b913b86b4cbd5d65,1745881920.533288,0,Rest,145,91,40,53,32,23,27,87,0.87548828125,0.45428466796875,-0.1541748046875,-0.05792236328125
438469e1518a4779af67e02ffbe58b04,1745881920.555919,0,Rest,141,95,43,54,34,22,26,92,0.87548828125,0.4542236328125,-0.1541748046875,-0.05792236328125
c7353e0e0f544fd78df667ce2ef4bd3a,1745881920.570907,0,Rest,221,94,43,57,35,22,27,82,0.87554931640625,0.45416259765625,-0.15423583984375,-0.05767822265625
64b62d29acf44b368c775c3e97ec8829,1745881920.593185,0,Rest,230,85,40,56,37,21,28,85,0.87548828125,0.4542236328125,-0.154296875,-0.0574951171875
c2a0d16c54e04f07a6e89f5ecffb73e9,1745881920.616306,0,Rest,254,85,40,43,37,23,28,84,0.87548828125,0.4542236328125,-0.154296875,-0.0574951171875
fbd13683ce0c48ecbbe40537522b6867,1745881920.63132,0,Rest,250,84,43,48,41,24,26,88,0.87548828125,0.4542236328125,-0.154296875,-0.0574951171875
687d9660127e479fadf18aa87a327ef1,1745881920.654296,0,Rest,255,82,45,47,40,25,30,79,0.87554931640625,0.45416259765625,-0.154296875,-0.0574951171875
20d3611213ca497195067192363881a1,1745881920.675885,0,Rest,188,85,53,44,38,26,29,74,0.87548828125,0.45428466796875,-0.15435791015625,-0.05743408203125
5adcd1fcb43f482c89fdf952f4d68f80,1745881920.691089,0,Rest,172,129,62,43,38,29,29,68,0.87548828125,0.4542236328125,-0.154296875,-0.05755615234375
054188e87268432e8c64aedefdd87839,1745881920.713813,0,Rest,136,132,61,45,39,28,29,66,0.87548828125,0.4542236328125,-0.15423583984375,-0.05780029296875
7ab72a6d3779477e8ffaeaf82d575201,1745881920.735736,0,Rest,149,135,62,43,39,28,29,67,0.87548828125,0.4542236328125,-0.154052734375,-0.05804443359375
8fca08399a5d4dbb8a3205f16eb7cb8c,1745881920.75124,0,Rest,178,132,60,41,37,28,27,68,0.87554931640625,0.4541015625,-0.1539306640625,-0.05828857421875
52cc1b84150b4eb2a7bee1c9041bd148,1745881920.77335,0,Rest,184,135,58,41,36,30,26,66,0.87554931640625,0.4541015625,-0.1539306640625,-0.05828857421875
2f785fa1a3a94e1ea5f0109ee78f5717,1745881920.796648,0,Rest,198,103,49,41,39,28,25,79,0.8756103515625,0.4541015625,-0.1539306640625,-0.05828857421875
fe7e54e4261148609b006334c08588fa,1745881920.811061,0,Rest,237,105,48,38,39,28,25,82,0.87554931640625,0.45416259765625,-0.1539306640625,-0.058349609375
5e4869a466c04edb96dcf555e22fa912,1745881920.833819,0,Rest,244,102,45,34,38,29,24,79,0.87554931640625,0.45416259765625,-0.1539306640625,-0.058349609375
b09ff0a2acf343aeb6fe93fde366b06b,1745881920.857962,0,Rest,226,111,47,37,41,29,26,94,0.87554931640625,0.45416259765625,-0.1539306640625,-0.058349609375
504c231dba18486dbee91988017f1e7b,1745881920.870742,0,Rest,236,114,41,35,43,26,26,91,0.87554931640625,0.4541015625,-0.1539306640625,-0.058349609375
10b8ce224fc14b6e8ccdd234df41a75a,1745881920.893844,0,Rest,216,105,40,33,41,25,25,80,0.87554931640625,0.45416259765625,-0.1539306640625,-0.05810546875
478e046a8aab4aa2a6b9eefe44e0a434,1745881920.916011,0,Rest,194,105,43,32,40,26,26,86,0.87548828125,0.45428466796875,-0.154052734375,-0.05792236328125
be1f694f6d1e44e1b6aa3a38ee3b508d,1745881920.931322,0,Rest,189,104,45,34,36,25,25,89,0.87554931640625,0.4541015625,-0.154052734375,-0.0577392578125
e54a45d4c40d43468ff455fcd15dc564,1745881920.953203,0,Rest,185,105,43,31,32,25,25,77,0.87567138671875,0.4539794921875,-0.15423583984375,-0.057373046875
e665c78ebf8e4233943c9831cc5b7ba4,1745881920.975943,0,Rest,172,97,43,32,30,23,24,78,0.8756103515625,0.4539794921875,-0.15435791015625,-0.05706787109375
4bcf89e1aac340c0a60a95a197268c27,1745881920.991034,0,Rest,185,95,44,33,29,23,25,89,0.8756103515625,0.4539794921875,-0.15435791015625,-0.05706787109375
c450b5ba202d40a9912627f936943cfb,1745881921.013355,0,Rest,158,99,53,34,32,24,25,96,0.8756103515625,0.4539794921875,-0.1544189453125,-0.05706787109375
17791e2414d04d0b9bb3847071dfdd48,1745881921.036223,0,Rest,152,127,61,34,31,24,27,97,0.87567138671875,0.45391845703125,-0.15435791015625,-0.05706787109375
c724a4460f7f4086963b2f2c9db2aa65,1745881921.051321,0,Rest,143,120,61,37,34,23,23,92,0.87567138671875,0.45391845703125,-0.1544189453125,-0.05706787109375
1380652052b64f1a9a88f3fdd17b019c,1745881921.073419,0,Rest,146,121,62,38,34,24,25,101,0.87567138671875,0.45391845703125,-0.1544189453125,-0.05706787109375
bf08f178c3384ccd87804200fab81adf,1745881921.09587,0,Rest,148,126,62,36,39,27,25,92,0.87567138671875,0.45391845703125,-0.1544189453125,-0.05706787109375
cf8a23f6b3d84c79a914e80332b5d4bd,1745881921.110794,0,Rest,154,122,54,34,36,25,24,75,0.875732421875,0.453857421875,-0.1544189453125,-0.0570068359375
1298b5eb3bf047aaacf7a2e169e99a12,1745881921.133777,0,Rest,155,95,47,36,37,23,23,82,0.875732421875,0.45379638671875,-0.1544189453125,-0.0570068359375
3e007a5294784b78a5df24471dc1950a,1745881921.155785,0,Rest,155,97,53,35,35,24,23,80,0.875732421875,0.45379638671875,-0.1544189453125,-0.0570068359375
12c6fe3f089f44e992685702cf7625d1,1745881921.171213,0,Rest,155,115,56,32,35,25,23,71,0.875732421875,0.45379638671875,-0.1544189453125,-0.0570068359375
