id,time,gesture_id,gesture_name,s1,s2,s3,s4,s5,s6,s7,s8,quat_w,quat_x,quat_y,quat_z
b2e48b7319c14e068e817de5b9af0244,1745969190.343986,0,Rest,64,50,55,75,47,45,39,51,0.96514892578125,0.05133056640625,0.20440673828125,-0.15496826171875
539e1800c75b41f993e7610848d871b3,1745969190.375837,0,Rest,61,54,58,76,47,48,38,58,0.96514892578125,0.051513671875,0.20428466796875,-0.15496826171875
f4ee9aff50c6415395e851e5f4e846da,1745969190.393981,0,Rest,59,57,64,70,41,50,37,56,0.96514892578125,0.051513671875,0.204345703125,-0.15496826171875
bfb57335870940ff99e192a85aa46fa6,1745969190.408012,0,Rest,51,63,64,69,43,53,36,50,0.96514892578125,0.051513671875,0.204345703125,-0.15496826171875
fcfd09192bef460b8dcce4525ffa663b,1745969190.423913,0,Rest,47,70,60,73,41,59,40,65,0.96514892578125,0.051513671875,0.20440673828125,-0.15496826171875
d7205ae41e304347b4df1a80c7302c42,1745969190.45604,0,Rest,38,76,63,61,40,55,45,60,0.96514892578125,0.05157470703125,0.20440673828125,-0.15496826171875
ec43e25f689b4802a1510fe0dac1989f,1745969190.47205,0,Rest,33,92,63,58,44,59,43,57,0.96514892578125,0.0513916015625,0.20452880859375,-0.1549072265625
79ae82d472cc4867943ffed19bd72727,1745969190.48783,0,Rest,36,93,59,56,40,63,43,58,0.96514892578125,0.0513916015625,0.20452880859375,-0.1549072265625
19d2c936c286468f82098c26fc7f9760,1745969190.504001,0,Rest,35,92,59,62,35,62,46,60,0.965087890625,0.0513916015625,0.20458984375,-0.1549072265625
e7c93bf666e1470089fa8aa1951438d0,1745969190.543367,0,Rest,44,86,55,65,34,59,45,54,0.965087890625,0.05133056640625,0.20458984375,-0.1549072265625
509ba5848e1d4251b53080ae3750e066,1745969190.55148,0,Rest,46,72,46,68,34,58,44,55,0.965087890625,0.05133056640625,0.20465087890625,-0.1549072265625
b8342ee425af492d8cccf5e6b64f2bb7,1745969190.567632,0,Rest,46,54,50,74,44,54,46,58,0.965087890625,0.05133056640625,0.20465087890625,-0.1549072265625
3b53f2ffdb5e4e3fa5668d30dd5509ed,1745969190.583724,0,Rest,45,50,44,77,48,48,53,58,0.965087890625,0.051513671875,0.20477294921875,-0.1549072265625
ed7344f08e4b47cab7f16e60ecd507b4,1745969190.615542,0,Rest,50,63,46,80,54,47,62,58,0.965087890625,0.051513671875,0.20477294921875,-0.1549072265625
616e577fbf1b4f6d9b04f16f0d9b9e2b,1745969190.631684,0,Rest,41,66,48,75,54,41,61,48,0.965087890625,0.051513671875,0.204833984375,-0.1549072265625
c8157a6a77964c348ad9e04ef31af0ba,1745969190.647832,0,Rest,43,64,58,74,63,42,59,53,0.96502685546875,0.051513671875,0.204833984375,-0.1549072265625
5935821d43c94202a91cdcc7b44d5541,1745969190.664009,0,Rest,41,66,56,68,58,41,63,44,0.96502685546875,0.0517578125,0.204833984375,-0.1549072265625
274477753cb0408ba1d680bf6ab1b5c5,1745969190.699566,0,Rest,42,64,62,69,56,45,60,51,0.96502685546875,0.0517578125,0.204833984375,-0.1549072265625
75cf2e07cc574922bd21d6b982dbcd08,1745969190.701644,0,Rest,35,51,58,56,51,39,44,50,0.96502685546875,0.0517578125,0.204833984375,-0.1549072265625
8f3692e305834c7b9642519a42c77d0c,1745969190.733515,0,Rest,37,50,60,56,52,39,50,55,0.96502685546875,0.0517578125,0.204833984375,-0.1549072265625
b91299fd971c40e4857d7bef436cb020,1745969190.749504,0,Rest,38,52,50,48,47,42,47,50,0.96502685546875,0.05181884765625,0.20489501953125,-0.1549072265625
b21178f3310f4e41806b802e495a2c36,1745969190.76551,0,Rest,41,42,52,53,41,41,42,49,0.965087890625,0.05145263671875,0.2047119140625,-0.1549072265625
5a8280b9ce4747028f02cb84f3f363b3,1745969190.797078,0,Rest,36,44,50,58,43,38,53,40,0.965087890625,0.05145263671875,0.20477294921875,-0.1549072265625
519ffbc485704714b31d8caa2c9362b6,1745969190.813178,0,Rest,46,48,51,65,44,51,57,38,0.965087890625,0.05145263671875,0.204833984375,-0.1549072265625
ebc348fb4d374b2b82894d3bf5ca591f,1745969190.829215,0,Rest,51,45,58,66,52,56,55,36,0.96502685546875,0.0513916015625,0.204833984375,-0.1549072265625
e21da6c896144885911d390b3c312a8e,1745969190.844986,0,Rest,53,41,60,71,51,56,57,40,0.96502685546875,0.0513916015625,0.20489501953125,-0.1549072265625
bab7b271555c4722984a0a535f567aee,1745969190.877073,0,Rest,62,40,60,68,56,54,57,43,0.96502685546875,0.0513916015625,0.20489501953125,-0.1549072265625
57833a91ab4f48d89e36c0896d16bf47,1745969190.892986,0,Rest,65,39,60,59,58,59,49,47,0.96502685546875,0.0513916015625,0.2049560546875,-0.1549072265625
9af4cafb48cd4594a609d199b6322911,1745969190.908993,0,Rest,61,44,57,52,58,52,46,56,0.96502685546875,0.0513916015625,0.2049560546875,-0.1549072265625
4a8bd64d4b024117a6ba9afcb93b6aab,1745969190.926739,0,Rest,59,46,49,58,62,50,47,50,0.96502685546875,0.0513916015625,0.20501708984375,-0.1549072265625
a3eda1aff360412daf898c51de3d1a86,1745969190.956673,0,Rest,55,46,57,61,57,47,51,50,0.96502685546875,0.0513916015625,0.20501708984375,-0.1549072265625
bfddc7d3cca34a2382ac330caa26fe79,1745969190.976732,0,Rest,48,63,53,63,56,51,54,48,0.96502685546875,0.0513916015625,0.205078125,-0.1549072265625
e6f6f81563234d63a14c9bec525ce9fb,1745969190.988888,0,Rest,49,65,48,65,59,46,49,48,0.96502685546875,0.0513916015625,0.205078125,-0.1549072265625
137f7f2e6f3045a8b2f1b69c1871cffb,1745969191.020477,0,Rest,47,55,53,71,57,48,46,38,0.96502685546875,0.0513916015625,0.205078125,-0.1549072265625
3b144aaca1084c449711761334f318d7,1745969191.036694,0,Rest,47,54,51,62,48,53,44,46,0.9649658203125,0.0513916015625,0.20513916015625,-0.1549072265625
9f8b5f289a754b3ab67aa082ada0aac1,1745969191.052429,0,Rest,46,54,38,56,52,53,40,44,0.9649658203125,0.0513916015625,0.2052001953125,-0.1549072265625
bc053dd1f1b44fab9744da7cf15c916c,1745969191.068264,0,Rest,44,36,34,54,48,59,40,47,0.96502685546875,0.05120849609375,0.2052001953125,-0.15478515625
74ebbce38354418991ae63fee5d5cd34,1745969191.083927,0,Rest,49,28,51,51,39,57,44,47,0.96502685546875,0.05120849609375,0.2052001953125,-0.15478515625
8eaf9e739c7744e2851d6c7701d228c0,1745969191.115437,0,Rest,47,39,48,43,47,56,50,55,0.96502685546875,0.05120849609375,0.20526123046875,-0.15478515625
8c4c313330b941288f39c251ca4cff97,1745969191.131587,0,Rest,46,37,48,48,49,51,51,52,0.9649658203125,0.05120849609375,0.20526123046875,-0.15478515625
d7b49e800414406ca8e155ad1a57a11a,1745969191.147584,0,Rest,62,39,49,54,49,57,55,51,0.9649658203125,0.05120849609375,0.205322265625,-0.15478515625
c58eecd37fd44bcdb3f0a495e0bea9ae,1745969191.179533,0,Rest,63,43,63,52,59,53,59,59,0.9649658203125,0.05120849609375,0.20538330078125,-0.15478515625
7066a07afacc40d89d119e4108867a76,1745969191.195776,0,Rest,57,49,51,53,60,54,59,61,0.9649658203125,0.0511474609375,0.20538330078125,-0.15478515625
e7fc89856f6342c4beababa3cbdc1bc1,1745969191.217252,0,Rest,67,46,52,55,54,51,55,67,0.9649658203125,0.0511474609375,0.2054443359375,-0.15478515625
ec3fe5674f114e3ebde1ae5b084a4967,1745969191.233817,0,Rest,70,46,61,53,51,49,53,73,0.9649658203125,0.0511474609375,0.2054443359375,-0.15478515625
1f6ccc219fc44d2cb067f6df39d2391f,1745969191.250014,0,Rest,72,46,68,55,48,48,48,77,0.96490478515625,0.05145263671875,0.20550537109375,-0.15484619140625
a809909c6fa34c10b3a80106f681b82a,1745969191.265999,0,Rest,73,42,64,51,43,54,45,70,0.96490478515625,0.05145263671875,0.20550537109375,-0.15484619140625
02818667a62844e5982a1123cf7d3457,1745969191.29801,0,Rest,72,38,67,54,49,56,44,66,0.96490478515625,0.05145263671875,0.20556640625,-0.15484619140625
9d06eb5004254cc3999641dc71b800da,1745969191.313971,0,Rest,66,33,71,51,51,57,47,62,0.96490478515625,0.05145263671875,0.20562744140625,-0.15484619140625
2accfcfed19d494e812a785141329009,1745969191.329641,0,Rest,69,34,63,50,55,58,47,80,0.96490478515625,0.05145263671875,0.20556640625,-0.15478515625
6f198cf2a6f34da7aa56cd9fe8bd6105,1745969191.345496,0,Rest,58,38,55,43,64,53,46,78,0.9649658203125,0.051513671875,0.2054443359375,-0.15472412109375
3a3de2a3fa5447f889735bfe074735f2,1745969191.37716,0,Rest,58,35,47,45,63,41,51,80,0.9649658203125,0.05169677734375,0.205322265625,-0.15472412109375
1ee27fe80399479296d448c89a7e3fcd,1745969191.393131,0,Rest,60,38,49,50,68,39,48,85,0.9649658203125,0.0518798828125,0.2052001953125,-0.15478515625
a70c072c0b8442acb7da651c7f4befd7,1745969191.411242,0,Rest,58,53,41,51,74,42,45,88,0.9649658203125,0.0518798828125,0.2052001953125,-0.15478515625
4cf85656741e4859bb9d9d1339bd1225,1745969191.441014,0,Rest,49,56,43,57,83,43,43,69,0.9649658203125,0.0518798828125,0.20526123046875,-0.15478515625
7bcd0d93aff44d34a1d5184ba159757f,1745969191.457008,0,Rest,51,52,44,59,75,41,41,90,0.9649658203125,0.0518798828125,0.205322265625,-0.15478515625
28a3a6859f67423d80d25dbe334c0e33,1745969191.473256,0,Rest,66,53,50,61,74,55,37,97,0.9649658203125,0.05206298828125,0.205322265625,-0.15478515625
1f8c4084cd7048809b10b37abc08b66c,1745969191.493037,0,Rest,70,49,47,58,64,56,36,92,0.96490478515625,0.05230712890625,0.205322265625,-0.15478515625
d32017b0551541b1af104e5eb9d52400,1745969191.505133,0,Rest,69,39,54,61,55,57,35,83,0.96490478515625,0.05267333984375,0.20538330078125,-0.15484619140625
d564287f51314b478a63159068a6edd3,1745969191.537165,0,Rest,70,35,53,59,38,57,36,81,0.96484375,0.05303955078125,0.20538330078125,-0.15484619140625
0c5ebaad8fee4e2ebf72d98d5e2e6efc,1745969191.552854,0,Rest,64,38,52,60,38,60,43,53,0.96490478515625,0.05328369140625,0.205322265625,-0.15478515625
a916153e2a3a4c4a85e69c05051a2824,1745969191.568618,0,Rest,44,38,48,65,30,53,48,32,0.96490478515625,0.053466796875,0.20526123046875,-0.15472412109375
41d5ccaf699543439f724dbf91d0b669,1745969191.599987,0,Rest,35,41,51,63,43,53,56,35,0.96490478515625,0.0537109375,0.20513916015625,-0.15472412109375
e31c4a7a2f91425b9aa90885447111b2,1745969191.627452,0,Rest,45,36,43,62,43,50,57,36,0.96490478515625,0.05401611328125,0.20501708984375,-0.15478515625
4dc22bf4318d427ab22ecb10b126e9c4,1745969191.634398,0,Rest,42,43,56,62,42,50,64,45,0.96490478515625,0.05438232421875,0.2049560546875,-0.15478515625
943897ae4ad047d587a211010f33d0eb,1745969191.647651,0,Rest,41,47,60,61,46,52,74,46,0.96490478515625,0.0548095703125,0.204833984375,-0.15484619140625
60a9843662fb40199384e8e97e595e64,1745969191.679662,0,Rest,53,47,63,59,52,45,77,51,0.96484375,0.05535888671875,0.204833984375,-0.15484619140625
4d6901578d94483183cba98820422fe1,1745969191.703519,0,Rest,51,44,59,62,46,53,73,56,0.96484375,0.05572509765625,0.20477294921875,-0.1549072265625
6671c4ce0d204746af4b98e336eb386f,1745969191.71148,0,Rest,45,51,63,81,45,58,75,66,0.96478271484375,0.05615234375,0.20477294921875,-0.1549072265625
f625e7c12d86479898ec2c4bdeb4bf21,1745969191.72776,0,Rest,49,43,54,82,48,67,69,64,0.96484375,0.05657958984375,0.2044677734375,-0.155029296875
88a726c0a50c45b096294919e181cc89,1745969191.764569,0,Rest,53,37,52,84,55,71,54,65,0.96484375,0.056884765625,0.2042236328125,-0.15496826171875
c18c6180794446709905e039bef3c205,1745969191.766964,0,Rest,43,35,48,86,51,73,47,70,0.96490478515625,0.05718994140625,0.20404052734375,-0.1549072265625
b90c13d452ed443f97948a7a587d480e,1745969191.79903,0,Rest,50,38,49,91,57,71,44,70,0.96490478515625,0.0574951171875,0.20404052734375,-0.15484619140625
2259f9c405804579bef2dba7e9ddd21d,1745969191.819042,0,Rest,53,27,55,80,59,65,39,73,0.96490478515625,0.0577392578125,0.2039794921875,-0.15478515625
f26079b318c64bceaa0c13f8ade5139b,1745969191.830801,0,Rest,52,28,55,76,56,55,48,77,0.96490478515625,0.05792236328125,0.2039794921875,-0.15478515625
4d9a2b676fc6421598a510aa9ef29280,1745969191.847014,0,Rest,53,35,53,77,49,43,54,82,0.96490478515625,0.05810546875,0.2039794921875,-0.15478515625
4603db7548c34eb89d979fc0a1089628,1745969191.879031,0,Rest,56,43,55,77,52,50,60,74,0.96490478515625,0.058349609375,0.203857421875,-0.15472412109375
9de94ca982494de0a4f144be50f72c80,1745969191.894998,0,Rest,57,44,69,72,48,49,59,72,0.96484375,0.05865478515625,0.203857421875,-0.15478515625
bd763b50fd9048eb81760ce773d60ca0,1745969191.911018,0,Rest,55,46,60,64,46,46,60,63,0.96484375,0.05865478515625,0.20391845703125,-0.15478515625
43ac5dc38e204df1a31ca6b11913b430,1745969191.943016,0,Rest,64,51,63,68,49,45,52,60,0.96478271484375,0.058837890625,0.2041015625,-0.1549072265625
44e907d8b62144e38e84706b1a422209,1745969191.959154,0,Rest,63,54,74,70,49,47,53,62,0.96478271484375,0.05908203125,0.20416259765625,-0.1549072265625
209129770b834bba83b224d9630df9b2,1745969191.975049,0,Rest,60,56,77,68,47,36,46,65,0.96478271484375,0.059326171875,0.2041015625,-0.1549072265625
6cdfbabb6b6a4bbbaf8a9dfc3114c844,1745969191.994138,0,Rest,54,53,65,75,55,32,50,67,0.9647216796875,0.05938720703125,0.20416259765625,-0.1549072265625
de777bea19fc4b908e88ea6fd21ee896,1745969192.018586,0,Rest,51,58,67,76,59,46,61,64,0.9647216796875,0.05938720703125,0.20416259765625,-0.1549072265625
