Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Label
1,-1,4,-1,-3,-1,0,-1,1,3,7,1,-1,0,-1,-1,1
-2,-11,-11,-4,-1,-2,-1,-1,-4,4,-2,2,2,0,-1,-3,1
-1,-8,-9,-2,-3,0,-1,0,-2,0,-1,0,-3,-1,0,-2,1
-1,4,3,-1,0,-1,2,-2,1,3,6,1,-2,-4,-2,-2,1
-3,1,2,1,0,0,-1,-2,-1,-9,0,-2,-4,-1,-1,0,1
-1,2,-8,-1,0,0,-3,-2,1,1,-4,-3,-1,-1,0,-1,1
-1,-2,3,1,-1,-2,0,2,-2,5,1,0,1,-2,-1,-3,1
-1,-11,-3,-1,1,-1,-2,-1,-1,-4,-7,-3,-2,-2,-1,0,1
1,7,1,0,-2,-1,-2,0,-2,-5,-9,-3,-1,0,0,-1,1
-2,6,6,-2,0,-1,0,-2,0,2,10,0,-1,-2,-1,2,1
0,-4,-12,-1,0,0,-1,-1,-1,-1,-4,-1,-1,-1,-1,0,1
0,1,0,1,-2,0,-1,1,-1,1,2,-1,-2,-2,-3,1,1
-3,-2,7,-2,0,-1,-2,-3,-2,-10,-10,-1,-1,-3,-1,0,1
-1,2,-2,0,-1,-2,-1,-2,-3,-3,-2,-2,0,2,1,-2,1
2,3,2,-1,-2,-3,-1,1,-2,-1,3,1,0,0,-2,-2,1
0,2,2,-1,-3,-1,-2,0,1,1,-9,-1,-1,0,-1,-1,1
-3,-2,-3,-1,-2,-1,-1,-3,0,-1,0,-1,0,-1,-1,0,1
-2,1,4,0,0,1,0,0,0,-4,2,-2,-1,0,0,0,1
-2,-9,-9,-2,-2,-2,-1,0,1,5,3,-1,-1,-2,0,-1,1
-1,-6,2,-1,0,-2,-1,-2,1,4,4,0,0,-2,-1,0,1
-2,-2,-11,-1,-2,0,-1,-1,-1,-1,-4,-1,-3,-1,-2,-2,1
0,3,-1,0,0,-2,-2,1,-1,-3,1,0,-1,0,0,-4,1
-1,1,7,-1,-1,2,1,0,-1,2,-3,1,1,-3,-1,0,1
0,0,5,1,-1,0,-1,0,-3,-11,-6,-2,-2,-1,-4,-1,1
-1,0,5,-2,-1,-2,-1,-1,-2,-1,-16,-1,0,1,-1,-1,1
2,-3,1,-2,-4,-2,0,1,-1,3,-1,-1,-1,-2,-2,0,1
-2,-4,-3,-2,1,1,0,-1,-1,-2,5,-1,-1,0,0,1,1
-1,2,4,1,0,-1,-1,-1,-2,-1,-8,1,-1,0,-2,0,1
1,2,5,0,-3,-3,-1,0,-4,-11,2,-2,0,2,-2,-2,1
-2,-1,-16,-3,-2,0,-1,0,-1,0,3,-2,-2,-1,0,-1,1
-1,1,1,-1,0,0,0,0,1,4,1,-1,-2,-1,-3,0,1
-3,-7,1,-2,-1,-1,-1,0,0,3,1,2,-2,-2,0,-1,1
-1,-5,-5,-1,-2,-2,-2,-1,0,0,3,0,-2,-1,-1,0,1
1,-2,-1,-1,-1,-1,-1,-2,-1,-3,-11,-2,-2,-1,-2,-1,1
1,0,2,0,-1,-2,0,-2,-1,2,-5,-1,-1,-1,0,-1,1
1,5,6,0,-3,-2,0,0,-5,-5,4,1,1,0,0,-3,1
-2,-1,4,-2,-1,0,0,0,-1,0,-6,-1,-2,0,-1,0,1
-1,-2,-1,-3,-3,0,0,-1,1,5,5,-1,0,-1,-1,-2,1
-2,-3,-11,-3,-2,0,-3,-1,-1,-1,-3,0,0,0,-1,-2,1
-3,-2,-3,-3,-3,0,1,-2,0,-2,-3,2,-1,-1,-1,-3,1
2,6,10,-2,-1,-2,-2,0,-1,-1,1,-1,-2,-1,0,-1,1
-1,-1,-2,1,1,1,-1,0,-2,-1,4,-1,2,-1,-1,1,1
-2,0,-9,-2,-1,-1,0,1,-2,-2,-1,-2,-1,-3,0,-2,1
0,-4,4,-1,1,-1,-2,-2,0,-3,-11,-3,-3,-3,-1,0,1
-2,-3,-2,0,0,0,0,0,-1,-2,-2,-2,-2,-2,-1,1,1
0,9,4,2,0,0,0,-1,1,-7,-1,-3,-3,-2,-2,0,1
-1,-2,1,1,-1,-2,-2,-4,1,0,-2,-3,-2,-2,0,-3,1
-2,1,-1,-1,0,-1,-2,-2,-2,0,-1,-2,-1,0,-1,0,1
1,2,8,0,-3,-2,-1,1,-2,-3,-8,1,-1,-2,-2,-1,1
-2,2,-3,0,-1,-2,-2,0,0,4,2,-1,0,-2,0,0,1
-3,-19,-13,-2,0,1,-1,-2,-2,-9,1,-1,-1,-1,-1,0,1
-1,-2,-5,-2,-1,1,0,-2,-1,3,1,0,0,0,-1,0,1
0,8,4,1,-2,-3,0,-1,0,-3,3,1,0,0,-1,-1,1
-2,-4,-4,-1,-1,-1,0,-1,-2,0,-7,-1,1,-2,-3,-2,1
-1,2,-2,-1,0,0,-1,-2,-1,0,-3,-1,0,-1,-2,-1,1
1,-3,5,-1,-2,-3,-1,0,-2,-4,-4,-3,-1,0,0,-1,1
1,-1,-3,-2,1,-1,-2,-2,1,2,2,2,-1,0,0,-2,1
0,2,3,-1,1,-1,0,0,-1,-2,0,-1,-1,0,-2,-1,1
-1,-1,-3,1,0,-1,0,-1,-1,4,4,0,-2,-2,0,1,1
-1,-7,1,0,-1,-1,0,-2,-2,1,-10,0,-1,-1,-1,0,1
-2,-8,-4,-3,-2,-2,-1,-2,-1,2,5,-1,0,1,-2,0,1
-3,-7,-10,-3,-1,-2,0,0,-3,-2,2,1,0,0,0,-1,1
0,6,3,1,0,0,0,-1,0,-1,1,-2,-1,-1,-2,0,1
1,0,7,-1,-1,-1,-2,0,1,0,-6,-2,-1,0,0,-1,1
-3,-1,-4,0,1,-2,-1,0,1,-2,-6,-1,-2,-1,0,0,1
1,0,-1,-1,-2,-1,-3,-2,-3,-5,3,0,1,1,1,-2,1
1,5,8,-2,-3,-1,0,-1,-3,-4,-3,-2,0,-2,-2,-1,1
0,-2,-10,-1,-2,-3,-3,1,0,0,3,-2,-1,0,0,-1,1
1,-1,3,1,-1,-1,0,-1,-2,1,-10,-2,-1,-1,1,-1,1
0,2,0,1,-1,0,1,-1,1,-4,2,0,0,-2,-1,1,1
-1,-3,1,0,0,-1,-2,-1,2,0,5,-1,-1,-2,-1,0,1
-3,-3,-8,-2,-2,0,-2,-3,-1,-2,-2,-1,-3,0,-1,-2,1
1,0,-1,-3,-2,-1,0,2,-2,-2,2,0,-1,0,-1,0,1
2,2,1,-1,0,0,-1,0,0,2,8,-1,0,-1,0,-1,1
-3,-1,-18,-1,0,1,-2,-1,0,-2,-5,-2,1,1,-1,-1,1
-2,-2,0,-1,-2,-3,-3,-2,0,-4,-3,1,-1,-2,-1,-2,1
0,3,4,-1,-1,0,1,-1,-2,4,3,0,-1,-2,-1,-1,1
-3,-2,-1,-2,-1,0,0,-2,-3,-4,-1,0,-3,-3,-2,-1,1
-1,-1,-2,0,-1,-1,-1,0,0,-2,-1,2,0,1,0,-2,1
1,5,8,-1,-2,-1,-3,0,-1,0,-8,-1,-1,1,-1,-2,1
-1,4,0,-2,-1,1,0,-1,-3,-2,-4,-3,-1,-3,-2,1,1
-3,-7,-7,-1,-2,-3,0,-1,0,2,1,0,0,-1,1,0,1
-1,-3,3,-1,-3,-2,-1,-1,-1,0,6,-1,0,-1,-1,-1,1
0,3,4,-1,0,-2,-1,-1,-3,-4,-11,-1,0,-1,-2,-1,1
0,2,0,-3,-2,-1,0,0,-2,-4,-3,-1,-1,-2,0,-2,1
0,2,3,-2,-2,0,0,1,-1,1,4,-1,1,0,0,-1,1
-2,4,-1,-1,0,0,-2,0,-2,-12,-6,-2,-1,-2,-1,-2,1
-2,1,0,2,1,1,0,0,0,0,-1,-2,-2,-1,-1,1,1
-1,-2,-2,1,0,-1,-2,-2,-2,3,2,1,-1,-1,0,-1,1
2,4,-4,-1,-1,-1,-1,0,-1,-4,0,-1,-2,-1,0,-1,1
1,0,8,-2,-1,-1,0,0,0,-1,-8,0,-2,0,-1,-1,1
-2,-7,-7,-1,0,0,0,-3,0,4,6,-2,-1,-3,0,-1,1
-3,-5,-5,-2,-1,-2,-1,-1,-3,1,6,-1,-1,-2,-2,-1,1
-5,-5,-4,-1,0,0,-1,0,2,1,1,3,-3,-2,-1,0,1
-2,-5,-3,-1,0,1,-1,-2,-2,-2,-3,-1,-2,-1,1,-1,1
0,2,1,0,-1,-1,-1,-2,-4,-9,-12,-1,0,1,0,-2,1
-1,2,0,1,-3,-1,1,-2,-2,1,0,-3,-1,0,-1,-1,1
0,3,10,0,0,-2,-2,-2,0,0,-5,-4,-2,-2,-1,0,1
-2,-7,-5,3,3,-1,-2,-4,-1,-1,0,0,1,-1,-1,-1,1
-2,1,-1,-1,-1,-2,0,-1,-2,2,3,1,1,-2,-2,0,1
0,1,7,-1,0,0,0,1,-1,-7,-12,-1,-1,0,0,-1,1
-2,-12,-15,-3,-2,1,-2,-2,-2,0,0,0,0,1,-1,-1,1
1,0,1,-3,-2,-3,-2,1,0,7,11,2,-1,1,-1,0,1
0,3,5,-1,0,0,-2,0,-3,-11,-7,-2,-5,-2,-1,-1,1
0,0,-2,-1,1,0,-1,0,0,1,-3,0,-1,-3,0,0,1
2,0,2,1,2,-1,1,0,0,4,7,-1,0,0,0,0,1
-1,-9,-12,-1,-1,0,0,-2,-2,-5,-6,-4,0,-1,-2,-1,1
0,4,1,-1,-1,0,-1,-1,-2,-4,3,-2,1,1,-1,-3,1
-2,-4,-4,-3,-1,-2,0,-2,0,0,0,0,0,1,-2,0,1
-3,-1,0,1,-2,-2,-2,-3,2,3,3,0,-1,-1,0,-1,1
-2,-1,-1,-2,0,-1,0,-1,1,2,10,0,-1,-1,1,0,1
-2,-9,-19,-1,-1,-3,-1,0,0,4,-5,-2,-1,-1,-2,-1,1
-2,-1,0,2,1,0,-1,-2,1,6,1,-2,-2,-2,-3,0,1
0,-2,4,0,-1,-2,0,-1,0,-2,-2,-1,1,-1,-1,-2,1
0,4,2,-1,-1,-2,-1,0,-2,-10,2,-1,-1,-1,2,-2,1
0,2,-10,0,-3,1,-1,-1,-2,-6,-10,-3,0,-2,-1,0,1
0,1,1,0,-3,-1,-2,-1,-1,1,0,1,0,0,0,0,1
-2,-2,3,-2,0,-1,-1,-1,-2,1,6,0,1,-1,1,-3,1
-1,1,-1,0,-2,0,-1,0,1,-2,-6,-3,0,-1,-2,-2,1
0,-2,2,0,-3,1,-2,-1,1,2,3,-1,-3,-1,-1,1,1
0,-4,-4,0,0,-2,-2,-2,1,5,7,-1,-1,-2,-1,0,1
0,-4,-7,-2,-2,-1,0,-2,-3,-9,-7,-2,-3,-2,-2,0,1
1,3,-4,-1,-2,-2,-1,1,-1,-1,3,2,0,-1,-2,-2,1
0,3,2,-1,0,-2,0,-1,-2,4,1,-1,-2,-1,0,-1,1
-2,-1,-3,-3,-1,-3,-2,-1,1,-3,-3,-1,0,-2,-1,0,1
-2,-1,4,0,-2,-2,-2,0,-1,-2,-3,-1,-2,1,0,-2,1
0,0,1,-2,0,-1,-1,-2,0,-1,-5,-3,-3,0,0,0,1
1,4,8,-1,-1,-1,1,0,1,-7,-10,1,0,-1,-2,0,1
-2,-1,-1,-1,-2,-1,-1,1,-2,-7,-4,0,0,-1,-1,-3,1
-2,-3,-5,-2,0,0,-1,-2,0,5,9,-1,-1,0,-2,-2,1
0,-1,2,0,-2,0,-1,-1,-3,0,-4,0,0,0,-1,0,1
1,1,4,1,-2,-1,1,0,-1,0,0,-1,-2,-1,-1,-3,1
-1,2,-4,0,0,-1,0,-1,-3,-6,5,1,-2,-2,-1,-1,1
-1,-2,-10,-2,-1,-1,-3,-2,-2,3,-2,1,0,0,-2,-1,1
-1,-4,1,-3,-2,-1,-2,-3,-1,3,-1,-2,-1,-1,-2,0,1
0,-2,4,-2,-1,0,-3,-1,0,-1,0,-3,-3,-4,-2,0,1
-2,1,3,1,0,2,1,-1,-2,-2,-1,0,-1,-2,-1,-1,1
-1,-3,-5,-1,0,-1,0,0,-2,-5,-12,-2,0,-2,-1,1,1
-2,-3,0,-1,-1,-1,-1,-1,1,-3,-5,-1,-2,-1,-1,-1,1
0,3,8,0,-2,-3,-2,-1,0,2,6,0,-1,-1,-1,1,1
0,0,-1,0,-1,1,-3,-3,0,1,-3,-4,-1,-1,0,0,1
-4,1,-1,0,0,0,0,-3,-1,4,15,-1,-1,-2,1,-2,1
-3,-15,-30,-3,-2,-2,0,-2,1,4,-4,-1,-4,-2,-1,0,1
0,-1,-1,-1,1,-2,-1,0,1,0,-1,0,0,0,0,-1,1
1,4,12,-1,-2,-1,2,1,0,-3,0,0,0,0,-4,-2,1
0,-1,-4,-3,-2,0,0,1,-1,-1,1,1,-2,-1,-2,-1,1
-3,-1,0,-1,0,-1,-1,-1,0,1,-6,-3,-1,-1,0,-1,1
-1,3,10,0,-3,-2,-1,1,-5,-9,-6,2,3,2,-1,-2,1
-2,-4,-13,-2,-1,-2,-2,-2,-3,-8,-6,-1,-1,-1,0,-2,1
-1,-2,-7,-2,-1,-1,-2,-2,-1,5,7,-1,-2,-1,-1,0,1
2,4,8,0,-1,1,0,0,-3,1,5,2,0,0,0,-3,1
0,-3,0,0,-1,-2,1,1,-2,-4,-4,-1,0,0,-2,-2,1
0,-1,4,0,0,-1,-1,-1,-1,-2,-2,0,-1,-1,-1,-2,1
-1,-4,-3,0,-1,-1,0,-1,-1,1,-4,-1,-2,-1,-1,-2,1
-1,0,1,0,0,-3,0,-1,0,1,0,0,0,-1,-2,0,1
-2,3,0,-1,1,0,-2,-3,-1,-10,5,0,0,0,-1,0,1
-2,-3,-8,-2,-2,-3,-1,-2,0,-2,-10,-1,-2,-1,0,-2,1
-1,-3,-7,-2,-1,0,-1,-2,0,6,1,-1,-2,-2,-2,0,1
0,1,7,-1,0,-2,0,0,-4,3,6,-1,-1,-2,0,0,1
0,-1,-2,-3,0,-2,-2,-2,1,3,-1,0,0,0,1,-1,1
-2,-6,2,-1,1,0,0,0,0,-6,5,-1,-1,-1,-4,-1,1
0,-4,-17,-2,-3,-2,-1,1,0,1,-7,-2,-2,-1,-1,-2,1
-1,-1,2,0,1,0,-2,-2,2,9,3,-2,-2,-1,0,1,1
-3,-12,8,1,1,1,0,0,-3,2,-5,0,0,-2,0,-2,1
-1,4,0,-1,-1,-2,-2,-3,-2,1,-1,0,0,-1,0,-1,1
0,8,4,0,-2,-2,-2,0,-1,-7,-3,-2,-1,1,0,0,1
1,-3,3,-1,0,-1,-1,-1,-3,-3,-14,-1,-1,1,0,-1,1
1,1,-2,0,-2,-1,0,0,-1,1,2,0,-1,-3,-2,-2,1
-1,-3,1,0,-1,-2,0,1,-2,-5,1,0,-1,-1,0,-2,1
-2,-1,3,0,1,1,0,-3,-2,-2,-12,-5,-3,-1,1,-1,1
2,2,2,-2,-1,0,-2,1,-1,0,-3,-2,1,-1,-1,1,1
-1,0,3,1,-1,-3,-2,-3,-3,1,19,3,3,-1,1,-2,1
-7,-5,-16,4,-2,-1,-1,-5,1,-5,-4,-2,-2,2,1,0,1
-7,-2,-1,-3,1,-1,0,-2,3,8,4,4,1,-4,-3,0,1
0,-4,-2,-2,-1,-1,-1,-2,-2,-1,5,1,0,-1,-3,-2,1
-2,0,-6,-3,-2,1,1,0,0,5,2,-2,-3,-1,-1,1,1
-1,1,-4,-3,-2,2,-1,1,0,-1,-5,0,-1,-3,-2,0,1
0,-3,3,-3,-1,-1,-2,-1,0,-7,-3,-1,-3,-2,-3,-1,1
2,4,6,0,1,1,-1,-3,1,1,0,-2,-3,0,0,-1,1
-1,-2,2,3,0,0,0,0,-3,-7,-4,-1,2,1,1,-2,1
-4,3,1,0,-2,0,-1,-1,-3,-2,-2,-3,-1,-2,-2,-3,1
-1,0,5,-1,-2,-4,-1,-2,0,-2,-14,-3,-2,-1,-3,-1,1
-3,-6,2,2,-1,-2,-1,0,0,1,-4,-2,-2,-2,1,-1,1
-1,-6,-3,0,-2,-1,-1,0,-3,1,3,1,1,0,-1,-1,1
3,-7,-9,-4,-4,-2,0,3,-1,2,6,3,1,1,-2,-3,1
1,-1,4,0,0,-2,1,0,-2,6,1,-2,-3,0,0,-1,1
1,2,-7,-2,-2,-3,-1,-1,0,-7,-6,-2,-2,-2,-1,0,1
0,-1,-4,0,0,0,-2,-2,0,-2,2,0,0,-1,-1,-1,1
-1,6,10,0,0,2,2,0,-4,-11,-4,-1,-2,-3,-2,2,1
-1,1,-9,-2,0,-1,-2,-1,-1,-2,-1,-4,-2,-1,2,0,1
2,3,2,-1,0,-2,-1,-2,-1,2,2,-1,-1,-1,0,-1,1
0,2,-1,0,0,-1,-2,0,-3,-3,0,3,0,0,-1,-2,1
-3,-4,5,0,0,-1,-2,0,0,1,-10,-3,-3,-1,2,1,1
0,-3,7,0,-1,-1,0,-2,-1,0,-8,-3,-2,0,-3,0,1
1,5,3,-2,1,-3,-1,-1,-3,-4,6,2,1,2,-1,-5,1
-2,1,0,-2,-3,-1,-2,1,2,-7,-3,-2,-1,-2,0,2,1
-3,1,-1,1,0,-1,-1,-2,-2,0,4,0,2,-1,-3,-4,1
-1,5,5,-1,-2,-1,-1,0,1,-10,-12,-4,-1,-2,-1,-1,1
-3,-2,-6,-2,-3,-1,-1,-1,1,1,2,1,0,-1,-1,0,1
0,0,4,-1,-2,0,1,1,-2,-1,0,-1,-2,-1,-1,-3,1
-1,-1,-2,-2,-1,-1,-1,-1,1,-1,0,-1,-2,-1,-4,0,1
-3,-2,0,1,2,0,-1,-3,0,3,2,-2,-1,0,-2,1,1
2,-4,-4,-2,-1,-1,1,-1,-1,-1,5,-1,-1,-1,0,0,1
-4,-4,-14,-3,-1,0,-2,-3,-2,-2,-3,-1,-1,1,-2,-4,1
-1,1,1,0,-1,-1,-2,0,-1,2,-1,-2,0,0,0,0,1
0,-1,1,-1,-3,-2,-1,0,-4,2,7,2,3,0,0,-4,1
-3,-11,0,0,-1,-2,-2,1,0,-3,-9,-3,-3,-4,1,-1,1
0,-1,-6,-2,-1,-2,-2,0,0,3,7,0,-1,-2,-2,0,1
3,2,-9,-1,-2,-2,-2,1,-2,-1,1,-2,0,1,0,0,1
-1,-4,-1,-1,-1,-1,-1,-1,3,4,3,-2,-2,-1,0,1,1
2,1,8,0,-2,-2,-1,-2,0,-4,-5,-1,-1,-1,-1,-1,1
-5,-6,-7,-2,1,0,1,-4,0,-4,2,-1,-1,-1,0,1,1
-2,6,-3,-2,-1,-1,0,0,1,4,-1,-1,-3,0,-1,1,1
0,1,4,1,0,1,-3,0,2,-3,-6,-4,-1,-3,-1,-1,1
-4,-2,3,2,3,-1,-2,-2,1,5,12,2,-1,-2,-2,-2,1
0,-6,-17,-3,-1,-2,-1,1,-3,-6,-10,-2,-2,-1,0,-1,1
-1,0,-3,-1,0,-1,-3,0,-3,-3,1,-2,1,0,0,0,1
0,4,9,-2,1,-1,0,-1,-2,1,0,-1,-2,-2,-1,0,1
-1,-4,-4,-3,0,1,1,-2,-1,0,-1,-1,0,0,-2,-2,1
0,-1,1,-1,0,-1,-1,0,-2,1,8,0,-2,-1,-3,-2,1
-1,-11,-24,-3,-4,-4,-2,-1,-3,-1,-8,-1,-2,-1,0,0,1
0,-1,-3,-2,0,-2,-2,0,0,2,4,2,-1,0,-2,-2,1
0,1,9,0,0,0,-1,-1,0,1,5,-2,-3,0,-2,0,1
0,-7,-11,-4,-3,-2,-1,0,-4,-3,-4,3,1,1,-3,-4,1
-1,4,1,-3,-2,0,0,-2,-1,0,-1,0,0,-2,-1,-1,1
-2,2,5,-1,-2,-1,1,0,1,-4,-4,-4,-2,-2,1,2,1
-4,-4,-4,0,0,1,0,-2,0,-1,1,-1,-1,0,-2,-1,1
0,3,3,0,-1,0,-1,-2,0,-2,-5,-3,-2,-1,-1,0,1
-1,2,3,0,-1,-1,-1,-2,-1,-4,-3,-2,-1,-4,-3,2,1
-4,1,-2,0,-1,0,0,-2,-2,-7,-9,-2,-2,-2,0,0,1
-2,0,3,0,1,0,-2,-1,-1,-3,0,0,1,-1,0,-2,1
0,-3,-2,0,-3,-2,-1,0,-2,3,6,2,0,-1,0,-1,1
1,-1,8,-1,-1,-1,-2,1,-2,-2,-14,-1,-1,-1,-2,-1,1
1,1,7,0,-1,0,-1,-1,-1,-1,-9,-2,-2,1,-1,-1,1
0,2,-2,-1,-1,-3,-1,-1,-2,-2,0,-1,-3,-2,0,-3,1
-1,3,1,-2,0,-1,0,-2,0,-4,0,-2,-1,-2,-1,-1,1
-1,-1,1,0,2,-1,-1,-2,-2,-4,-4,0,1,2,0,-2,1
-1,-1,-1,0,-2,-3,-1,-2,-2,0,6,0,-1,-1,0,-3,1
0,0,-10,-1,-1,-1,0,-2,1,-1,2,0,0,-1,-1,0,1
-1,4,-3,1,0,0,0,-2,-2,1,-4,-1,1,1,-1,0,1
-1,-3,2,-2,-3,-2,0,1,-2,5,2,-1,-2,-1,-1,-2,1
0,-9,4,-1,-1,-1,-1,-1,1,-2,2,1,-1,-1,-1,-2,1
2,3,0,-1,-3,0,-1,-1,0,-5,-2,-3,-1,-1,-1,-1,1
-3,-5,-7,-3,0,0,-2,0,-1,1,-1,-2,-1,0,0,-1,1
-2,-4,-9,-2,-1,-2,-1,-1,-1,0,1,2,2,0,1,-1,1
-2,-2,0,1,-2,0,0,0,-2,2,1,-1,-1,0,-1,-2,1
0,-1,4,-4,-2,-1,-1,1,-3,-4,-10,-1,-1,-1,-1,-2,1
1,-1,-1,0,-1,-3,-2,-1,-2,-1,2,0,1,1,-1,-1,1
1,0,2,-2,-1,-1,-2,0,-1,-2,-3,-1,-1,0,0,-2,1
1,0,-2,-2,-2,-2,-2,1,-2,-1,5,-1,-2,-4,-2,1,1
-3,-5,-14,1,1,-1,-1,-3,-1,2,3,-2,-2,-2,0,0,1
-1,1,-1,0,0,-1,-4,-1,-2,-5,-7,-2,-1,-2,1,-1,1
-1,-6,2,-2,0,0,0,0,0,-2,-1,-1,-1,-2,-1,-2,1
-2,3,2,-2,-1,1,1,-3,0,-1,0,-1,-2,-1,-2,-1,1
-1,4,1,-3,-3,-2,-1,0,1,2,2,0,-1,-1,-1,-2,1
-4,-5,2,-1,0,1,1,-1,1,-2,-15,-2,-2,-1,0,0,1
-3,-1,-2,-1,-1,0,-1,-1,0,4,4,0,2,-1,-1,0,1
-3,-5,2,-1,-2,-1,-1,-2,-2,-6,-8,-3,-1,-1,-1,-1,1
-3,0,2,1,0,0,1,-1,0,0,1,-1,-2,0,-2,-1,1
1,0,-4,0,0,-1,0,-1,-2,0,2,0,-1,0,-1,0,1
1,3,-2,-1,-2,-2,-1,-1,-1,4,9,-1,0,-1,0,-1,1
1,-7,-9,-2,-1,-1,-1,-2,0,-1,-10,-2,-1,-2,-1,-2,1
-3,-11,-3,0,0,-2,-1,-2,-1,1,-3,-2,-2,-1,-1,1,1
2,3,5,1,0,-1,-3,1,2,2,7,-1,-2,0,-2,0,1
-2,1,-3,0,-1,0,0,1,-2,-1,1,1,0,0,-2,-2,1
-2,-8,-6,-3,-2,-1,-2,-1,0,1,5,-2,0,-2,-2,0,1
-3,11,-2,0,0,0,-1,-2,-1,-13,-13,-2,-3,-1,1,1,1
1,3,-8,-1,-2,-2,-1,1,-1,-2,6,0,-1,-1,-2,-2,1
1,0,6,-2,-2,0,-3,-1,-1,-2,-4,-2,-2,-2,-1,-1,1
-2,3,2,0,0,-1,-1,-2,-1,-3,4,-1,0,-1,0,0,1
0,-2,-11,0,0,-2,-1,-1,-1,0,-2,-1,-1,-1,-2,-1,1
0,-1,1,0,0,-2,1,-1,0,-1,-1,-2,-1,0,-1,-2,1
0,1,6,0,-1,-2,0,-1,0,-1,-4,0,-2,0,-1,-1,1
-6,-2,-5,0,2,0,0,-3,-2,3,1,-3,0,-2,0,0,1
-1,-8,-4,-3,-2,-3,-2,-1,0,1,-1,-1,-2,-1,-3,2,1
1,4,6,-1,0,-1,0,0,0,0,-10,1,0,1,-3,-1,1
0,-2,3,0,-1,0,0,0,-1,1,1,-2,0,-3,-1,-1,1
-2,-1,3,-1,-1,0,0,-1,-1,0,-1,-1,-1,0,-1,-2,1
-1,-1,1,-1,0,-1,0,1,0,-2,-1,-2,-3,-1,0,0,1
1,0,0,-1,-2,-2,0,0,-1,-2,-3,0,-1,-2,0,-1,1
-1,5,-1,0,0,-1,-1,-3,0,-4,-2,-1,0,0,0,-3,1
-3,-5,-7,0,-1,-1,-2,-2,-2,4,7,1,-1,0,0,-1,1
-1,-3,-10,-3,0,-1,-1,-1,-3,1,2,1,1,-1,-1,-1,1
2,5,3,0,-1,-1,0,1,-1,-4,-3,-1,-1,-2,-2,0,1
-2,-1,4,-1,0,-1,1,0,-1,1,2,0,-2,0,-1,-2,1
-2,2,-3,-1,1,1,0,-1,-3,-6,2,-1,0,0,0,0,1
-1,-4,-7,-2,-3,-2,-2,0,0,-1,-2,-4,0,-2,-1,-1,1
0,2,4,-1,-2,0,-2,0,1,0,-6,-2,0,-1,0,0,1
1,-2,0,-2,0,-1,-1,-1,0,0,5,0,-2,-2,-1,-2,1
1,-1,-2,-3,-3,-3,-1,0,-2,-5,-5,-1,0,0,1,-5,1
1,1,-2,-1,-1,0,-2,3,-4,-6,-2,-3,0,-1,0,-1,1
-1,2,1,1,0,-1,-2,-1,-1,2,0,-1,-1,-1,-1,0,1
-1,-2,1,0,-1,-1,0,-3,-3,3,3,0,0,0,-2,-1,1
-2,-6,-12,-4,-2,-1,0,-1,0,1,-1,0,-2,-1,-1,0,1
-2,-4,-4,0,0,0,-1,-4,-1,3,3,0,-1,1,0,0,1
0,-3,-2,-2,-1,-3,-3,-1,0,-2,-4,-1,0,-2,-1,-1,1
0,-3,8,0,1,-1,-1,0,-4,-5,-12,0,-2,-1,-2,-4,1
-2,1,1,-1,0,-4,0,-2,-1,1,4,-1,-3,-2,-1,-1,1
1,4,1,-1,-2,-3,-1,1,-4,-4,2,-1,0,0,-2,-2,1
0,1,1,0,-1,0,-1,0,-1,-1,1,0,0,-1,-1,-2,1
0,-5,-7,-2,-3,-1,0,-1,-1,0,-3,-1,-1,-2,0,-1,1
-1,-2,-1,-1,-3,-2,-1,0,-1,2,0,0,0,0,-1,-2,1
-2,2,0,-3,-1,0,-2,-1,-1,3,2,-2,0,-1,-2,-1,1
-3,-11,0,-1,0,0,0,-2,0,0,-5,-2,-1,-1,-2,1,1
-1,2,-8,-1,0,0,-1,0,0,-1,-2,-1,0,-1,-1,2,1
0,1,1,-2,-2,0,1,-1,-2,-3,2,-3,-2,0,-2,0,1
-1,2,5,-1,-1,-2,-1,0,-1,-10,-14,-5,-2,-1,-1,2,1
-3,0,0,1,-2,-2,-2,-2,0,-3,0,-1,0,-2,0,0,1
-1,-2,-4,0,-1,0,-1,0,3,3,1,-1,-2,-2,-1,0,1
-4,-2,-1,1,1,1,-2,-2,-1,2,8,-1,0,0,-1,-1,1
-3,-7,-10,0,-2,-1,0,-1,0,2,-3,0,-2,-2,0,-2,1
-1,-6,-4,-1,-1,1,0,-1,-2,6,-5,-1,-2,-1,-1,0,1
2,2,10,0,-1,-2,0,-1,-1,-2,2,2,-1,0,0,-2,1
-1,4,0,0,0,0,-1,0,-1,-1,1,-2,-2,-1,-2,0,1
-3,-6,5,0,-2,-2,-2,-1,0,5,-10,-2,-1,-1,-3,0,1
-2,-10,-11,-2,-2,-2,-1,-2,0,-2,-3,-1,0,0,-1,0,1
1,3,1,-2,2,0,-1,-1,0,1,6,-1,-1,1,0,-1,1
1,3,3,0,-2,0,0,-1,0,-3,0,-3,1,-2,-1,-2,1
0,2,1,0,0,0,-1,-1,-4,-8,-7,-2,1,-1,-1,-2,1
